Only_Date,Hour,EL_Solar_BusBarn_Total_KW,non_zero_count,GHI,non_zero_count_ghi,Average_KW,Average_GHI,Conversion_Efficiency
10/31/19,12,0.409517143,1,433,1,0.409517143,433,0.003810937
10/31/19,13,0.522630976,1,344,1,0.522630976,344,0.006121873
10/31/19,14,0.495867374,1,397,1,0.495867374,397,0.00503295
10/31/19,15,0.689459216,1,241,1,0.689459216,241,0.011527606
10/31/19,16,0.387111665,1,66,1,0.387111665,66,0.023634146
10/31/19,17,0.038359377,1,0,0,0.038359377,,
10/31/19,18,0,0,0,0,,,
10/31/19,19,0,0,0,0,,,
10/31/19,20,0,0,0,0,,,
10/31/19,21,0,0,0,0,,,
10/31/19,22,0,0,0,0,,,
10/31/19,23,0,0,0,0,,,
11/1/19,0,0,0,0,0,,,
11/1/19,1,0,0,0,0,,,
11/1/19,2,0,0,0,0,,,
11/1/19,3,0,0,0,0,,,
11/1/19,4,0,0,0,0,,,
11/1/19,5,0,0,0,0,,,
11/1/19,6,0,0,0,0,,,
11/1/19,7,0,0,102,1,,102,
11/1/19,8,0.097048786,1,270,1,0.097048786,270,0.001448351
11/1/19,9,0.57314945,1,296,1,0.57314945,296,0.00780232
11/1/19,10,0.973105935,1,421,1,0.973105935,421,0.009313772
11/1/19,11,0.925697712,1,466,1,0.925697712,466,0.008004438
11/1/19,12,1.42247391,1,433,1,1.42247391,433,0.01323744
11/1/19,13,1.406416737,1,372,1,1.406416737,372,0.015234166
11/1/19,14,1.53810842,1,275,1,1.53810842,275,0.022537298
11/1/19,15,1.214854222,1,126,1,1.214854222,126,0.038850912
11/1/19,16,0.852781285,1,29,1,0.852781285,29,0.118491517
11/1/19,17,0.065775003,1,0,0,0.065775003,,
11/1/19,18,0,0,0,0,,,
11/1/19,19,0,0,0,0,,,
11/1/19,20,0,0,0,0,,,
11/1/19,21,0,0,0,0,,,
11/1/19,22,0,0,0,0,,,
11/1/19,23,0,0,0,0,,,
11/2/19,0,0,0,0,0,,,
11/2/19,1,0,0,0,0,,,
11/2/19,2,0,0,0,0,,,
11/2/19,3,33.79381895,1,0,0,33.79381895,,
11/2/19,4,0,0,0,0,,,
11/2/19,5,0,0,0,0,,,
11/2/19,6,0,0,0,0,,,
11/2/19,7,0.0064875,1,109,1,0.0064875,109,0.000239827
11/2/19,8,1.56301638,1,281,1,1.56301638,281,0.022413249
11/2/19,9,6.672169061,1,431,1,6.672169061,431,0.062378851
11/2/19,10,12.7955229,1,533,1,12.7955229,533,0.09673384
11/2/19,11,16.73441538,1,295,1,16.73441538,295,0.228578894
11/2/19,12,12.8563465,1,336,1,12.8563465,336,0.154179236
11/2/19,13,9.249621251,1,275,1,9.249621251,275,0.135531066
11/2/19,14,14.07505486,1,284,1,14.07505486,284,0.199700593
11/2/19,15,9.95119002,1,196,1,9.95119002,196,0.204581588
11/2/19,16,5.699985716,1,57,1,5.699985716,57,0.402945685
11/2/19,17,0.870138008,1,0,0,0.870138008,,
11/2/19,18,5.79E-06,1,0,0,5.79E-06,,
11/2/19,19,0,0,0,0,,,
11/2/19,20,0,0,0,0,,,
11/2/19,21,0,0,0,0,,,
11/2/19,22,0,0,0,0,,,
11/2/19,23,0,0,0,0,,,
11/3/19,0,0,0,0,0,,,
11/3/19,1,0,0,0,0,,,
11/3/19,2,0,0,0,0,,,
11/3/19,3,0,0,0,0,,,
11/3/19,4,0,0,0,0,,,
11/3/19,5,0,0,0,0,,,
11/3/19,6,0.001610417,1,63,1,0.001610417,63,0.000103002
11/3/19,7,1.323636641,1,272,1,1.323636641,272,0.01960864
11/3/19,8,7.42350473,1,419,1,7.42350473,419,0.071390852
11/3/19,9,13.35335481,1,504,1,13.35335481,504,0.106759726
11/3/19,10,17.34555564,1,254,1,17.34555564,254,0.275170642
11/3/19,11,9.416398404,1,184,1,9.416398404,184,0.206212316
11/3/19,12,6.139239986,1,233,1,6.139239986,233,0.106171093
11/3/19,13,5.756605875,1,88,1,5.756605875,88,0.263591512
11/3/19,14,2.88962881,1,38,1,2.88962881,38,0.306412205
11/3/19,15,1.244639674,1,11,1,1.244639674,11,0.455930402
11/3/19,16,0.119706903,1,0,0,0.119706903,,
11/3/19,17,0,0,0,0,,,
11/3/19,18,0,0,0,0,,,
11/3/19,19,0,0,0,0,,,
11/3/19,20,0,0,0,0,,,
11/3/19,21,0,0,0,0,,,
11/3/19,22,0,0,0,0,,,
11/3/19,23,0,0,0,0,,,
11/4/19,0,0,0,0,0,,,
11/4/19,1,0,0,0,0,,,
11/4/19,2,0,0,0,0,,,
11/4/19,3,0,0,0,0,,,
11/4/19,4,0,0,0,0,,,
11/4/19,5,0,0,0,0,,,
11/4/19,6,0.004633663,1,43,1,0.004633663,43,0.000434214
11/4/19,7,1.343353959,1,132,1,1.343353959,132,0.041007579
11/4/19,8,2.598576202,1,114,1,2.598576202,114,0.091849797
11/4/19,9,2.55286597,1,139,1,2.55286597,139,0.074004957
11/4/19,10,2.592225345,1,252,1,2.592225345,252,0.041449549
11/4/19,11,5.31303318,1,305,1,5.31303318,305,0.070192431
11/4/19,12,9.122267165,1,323,1,9.122267165,323,0.113801468
11/4/19,13,9.216039963,1,188,1,9.216039963,188,0.19753047
11/4/19,14,8.010033756,1,82,1,8.010033756,82,0.393611784
11/4/19,15,2.202891786,1,21,1,2.202891786,21,0.422689506
11/4/19,16,0.244220843,1,0,0,0.244220843,,
11/4/19,17,0,0,0,0,,,
11/4/19,18,0,0,0,0,,,
11/4/19,19,0,0,0,0,,,
11/4/19,20,0,0,0,0,,,
11/4/19,21,0,0,0,0,,,
11/4/19,22,0,0,0,0,,,
11/4/19,23,0,0,0,0,,,
11/5/19,0,0,0,0,0,,,
11/5/19,1,0,0,0,0,,,
11/5/19,2,0,0,0,0,,,
11/5/19,3,19.55240832,1,0,0,19.55240832,,
11/5/19,4,0,0,0,0,,,
11/5/19,5,0,0,0,0,,,
11/5/19,6,0.00465625,1,101,1,0.00465625,101,0.000185764
11/5/19,7,1.525864645,1,271,1,1.525864645,271,0.022687901
11/5/19,8,7.224644093,1,420,1,7.224644093,420,0.069313011
11/5/19,9,12.19910268,1,525,1,12.19910268,525,0.09363025
11/5/19,10,16.10182358,1,573,1,16.10182358,573,0.113231703
11/5/19,11,18.83890506,1,559,1,18.83890506,559,0.135797398
11/5/19,12,18.84838234,1,476,1,18.84838234,476,0.159556583
11/5/19,13,16.4602466,1,312,1,16.4602466,312,0.212583396
11/5/19,14,9.475817108,1,101,1,9.475817108,101,0.378044473
11/5/19,15,2.52014594,1,24,1,2.52014594,24,0.423118532
11/5/19,16,0.409100016,1,0,0,0.409100016,,
11/5/19,17,0,0,0,0,,,
11/5/19,18,0,0,0,0,,,
11/5/19,19,0,0,0,0,,,
11/5/19,20,0,0,0,0,,,
11/5/19,21,0,0,0,0,,,
11/5/19,22,0,0,0,0,,,
11/5/19,23,0,0,0,0,,,
11/6/19,0,0,0,0,0,,,
11/6/19,1,0,0,0,0,,,
11/6/19,2,0,0,0,0,,,
11/6/19,3,0,0,0,0,,,
11/6/19,4,0,0,0,0,,,
11/6/19,5,0,0,0,0,,,
11/6/19,6,0,0,44,1,,44,
11/6/19,7,0.616254197,1,117,1,0.616254197,117,0.021223726
11/6/19,8,5.838948233,1,182,1,5.838948233,182,0.129273895
11/6/19,9,14.33959026,1,493,1,14.33959026,493,0.117202647
11/6/19,10,16.42030281,1,540,1,16.42030281,540,0.122527903
11/6/19,11,17.13965906,1,526,1,17.13965906,526,0.13129979
11/6/19,12,17.88101548,1,450,1,17.88101548,450,0.160113246
11/6/19,13,14.72330903,1,338,1,14.72330903,338,0.175523926
11/6/19,14,10.2407255,1,74,1,10.2407255,74,0.557630607
11/6/19,15,2.995695956,1,14,1,2.995695956,14,0.862218417
11/6/19,16,0.103354172,1,0,0,0.103354172,,
11/6/19,17,24.90631358,1,0,0,24.90631358,,
11/6/19,18,0,0,0,0,,,
11/6/19,19,0,0,0,0,,,
11/6/19,20,0,0,0,0,,,
11/6/19,21,0,0,0,0,,,
11/6/19,22,0,0,0,0,,,
11/6/19,23,0,0,0,0,,,
11/7/19,0,0,0,0,0,,,
11/7/19,1,0,0,0,0,,,
11/7/19,2,0,0,0,0,,,
11/7/19,3,0,0,0,0,,,
11/7/19,4,0,0,0,0,,,
11/7/19,5,0,0,0,0,,,
11/7/19,6,0,0,95,1,,95,
11/7/19,7,0.684364615,1,277,1,0.684364615,277,0.009955323
11/7/19,8,7.149456577,1,429,1,7.149456577,429,0.067152678
11/7/19,9,13.09613192,1,536,1,13.09613192,536,0.098452296
11/7/19,10,17.37492584,1,579,1,17.37492584,579,0.120918289
11/7/19,11,19.17243646,1,569,1,19.17243646,569,0.135772757
11/7/19,12,18.96439862,1,498,1,18.96439862,498,0.153446621
11/7/19,13,16.64743828,1,371,1,16.64743828,371,0.18080944
11/7/19,14,11.76249214,1,210,1,11.76249214,210,0.225697968
11/7/19,15,5.299456507,1,47,1,5.299456507,47,0.454340103
11/7/19,16,0.66422086,1,0,0,0.66422086,,
11/7/19,17,0,0,0,0,,,
11/7/19,18,0,0,0,0,,,
11/7/19,19,0,0,0,0,,,
11/7/19,20,0,0,0,0,,,
11/7/19,21,0,0,0,0,,,
11/7/19,22,0,0,0,0,,,
11/7/19,23,0,0,0,0,,,
11/8/19,0,0,0,0,0,,,
11/8/19,1,0,0,0,0,,,
11/8/19,2,0,0,0,0,,,
11/8/19,3,0,0,0,0,,,
11/8/19,4,0,0,0,0,,,
11/8/19,5,0,0,0,0,,,
11/8/19,6,0,0,53,1,,53,
11/8/19,7,0.853597957,1,152,1,0.853597957,152,0.022628584
11/8/19,8,5.170327325,1,272,1,5.170327325,272,0.076594349
11/8/19,9,7.001527401,1,420,1,7.001527401,420,0.067172436
11/8/19,10,11.17422135,1,456,1,11.17422135,456,0.098741569
11/8/19,11,14.76049239,1,541,1,14.76049239,541,0.109938847
11/8/19,12,15.81951125,1,300,1,15.81951125,300,0.212480659
11/8/19,13,16.30475707,1,353,1,16.30475707,353,0.186117506
11/8/19,14,11.45454431,1,151,1,11.45454431,151,0.305666938
11/8/19,15,5.308460682,1,34,1,5.308460682,34,0.629125496
11/8/19,16,0.83567504,1,0,0,0.83567504,,
11/8/19,17,0,0,0,0,,,
11/8/19,18,0,0,0,0,,,
11/8/19,19,0,0,0,0,,,
11/8/19,20,0,0,0,0,,,
11/8/19,21,0,0,0,0,,,
11/8/19,22,0,0,0,0,,,
11/8/19,23,0,0,0,0,,,
11/9/19,0,0,0,0,0,,,
11/9/19,1,0,0,0,0,,,
11/9/19,2,0,0,0,0,,,
11/9/19,3,0,0,0,0,,,
11/9/19,4,0,0,0,0,,,
11/9/19,5,0,0,0,0,,,
11/9/19,6,0.000375,1,85,1,0.000375,85,1.78E-05
11/9/19,7,1.494154245,1,225,1,1.494154245,225,0.026758423
11/9/19,8,6.272789847,1,281,1,6.272789847,281,0.089950176
11/9/19,9,11.9812985,1,392,1,11.9812985,392,0.123158792
11/9/19,10,15.39815494,1,496,1,15.39815494,496,0.12509346
11/9/19,11,18.20114041,1,436,1,18.20114041,436,0.168213059
11/9/19,12,17.22047169,1,325,1,17.22047169,325,0.213505604
11/9/19,13,11.01959638,1,228,1,11.01959638,228,0.194750436
11/9/19,14,8.163796256,1,74,1,8.163796256,74,0.444537124
11/9/19,15,2.919820937,1,15,1,2.919820937,15,0.784354797
11/9/19,16,0.604422947,1,0,0,0.604422947,,
11/9/19,17,0,0,0,0,,,
11/9/19,18,0,0,0,0,,,
11/9/19,19,0,0,0,0,,,
11/9/19,20,0,0,0,0,,,
11/9/19,21,0,0,0,0,,,
11/9/19,22,0,0,0,0,,,
11/9/19,23,0,0,0,0,,,
11/10/19,0,0,0,0,0,,,
11/10/19,1,0,0,0,0,,,
11/10/19,2,0,0,0,0,,,
11/10/19,3,0,0,0,0,,,
11/10/19,4,0,0,0,0,,,
11/10/19,5,0,0,0,0,,,
11/10/19,6,0,0,15,1,,15,
11/10/19,7,0.453752102,1,33,1,0.453752102,33,0.055405427
11/10/19,8,1.468183408,1,87,1,1.468183408,87,0.06799996
11/10/19,9,4.455071049,1,144,1,4.455071049,144,0.124663622
11/10/19,10,5.870923217,1,186,1,5.870923217,186,0.127186511
11/10/19,11,4.660091858,1,142,1,4.660091858,142,0.132237226
11/10/19,12,6.09549407,1,254,1,6.09549407,254,0.096699181
11/10/19,13,6.082929457,1,102,1,6.082929457,102,0.240303561
11/10/19,14,3.088085549,1,41,1,3.088085549,41,0.303496064
11/10/19,15,1.125975047,1,11,1,1.125975047,11,0.412461748
11/10/19,16,0.098720837,1,0,0,0.098720837,,
11/10/19,17,32.37687937,1,0,0,32.37687937,,
11/10/19,18,0,0,0,0,,,
11/10/19,19,0,0,0,0,,,
11/10/19,20,0,0,0,0,,,
11/10/19,21,0,0,0,0,,,
11/10/19,22,0,0,0,0,,,
11/10/19,23,0,0,0,0,,,
11/11/19,0,0,0,0,0,,,
11/11/19,1,0,0,0,0,,,
11/11/19,2,0,0,0,0,,,
11/11/19,3,0,0,0,0,,,
11/11/19,4,0,0,0,0,,,
11/11/19,5,0,0,0,0,,,
11/11/19,6,0,0,29,1,,29,
11/11/19,7,0.001540179,1,108,1,0.001540179,108,5.75E-05
11/11/19,8,0.057641952,1,201,1,0.057641952,201,0.001155554
11/11/19,9,0.377785436,1,268,1,0.377785436,268,0.005680127
11/11/19,10,0.755020869,1,380,1,0.755020869,380,0.008006136
11/11/19,11,1.079389634,1,406,1,1.079389634,406,0.010712721
11/11/19,12,1.964592767,1,487,1,1.964592767,487,0.016255157
11/11/19,13,2.819864726,1,355,1,2.819864726,355,0.032007188
11/11/19,14,2.271354267,1,148,1,2.271354267,148,0.061840182
11/11/19,15,0.709314616,1,21,1,0.709314616,21,0.136102848
11/11/19,16,0.169993268,1,0,0,0.169993268,,
11/11/19,17,12.39028894,1,0,0,12.39028894,,
11/11/19,18,0,0,0,0,,,
11/11/19,19,0,0,0,0,,,
11/11/19,20,0,0,0,0,,,
11/11/19,21,0,0,0,0,,,
11/11/19,22,0,0,0,0,,,
11/11/19,23,0,0,0,0,,,
11/12/19,0,0,0,0,0,,,
11/12/19,1,0,0,0,0,,,
11/12/19,2,0,0,0,0,,,
11/12/19,3,0,0,0,0,,,
11/12/19,4,0,0,0,0,,,
11/12/19,5,0,0,0,0,,,
11/12/19,6,6.357130496,1,70,1,6.357130496,70,0.365940674
11/12/19,7,18.5353889,1,200,1,18.5353889,200,0.373438684
11/12/19,8,1.163241719,1,393,1,1.163241719,393,0.01192683
11/12/19,9,2.606987629,1,461,1,2.606987629,461,0.022786921
11/12/19,10,3.721306417,1,398,1,3.721306417,398,0.037675581
11/12/19,11,4.578175225,1,558,1,4.578175225,558,0.033060225
11/12/19,12,5.104208572,1,482,1,5.104208572,482,0.042670622
11/12/19,13,4.954202327,1,306,1,4.954202327,306,0.065237891
11/12/19,14,3.69128769,1,158,1,3.69128769,158,0.094138745
11/12/19,15,1.788037576,1,23,1,1.788037576,23,0.31325384
11/12/19,16,0.099789588,1,0,0,0.099789588,,
11/12/19,17,16.19817352,1,0,0,16.19817352,,
11/12/19,18,0,0,0,0,,,
11/12/19,19,0,0,0,0,,,
11/12/19,20,0,0,0,0,,,
11/12/19,21,0,0,0,0,,,
11/12/19,22,0,0,0,0,,,
11/12/19,23,0,0,0,0,,,
11/13/19,0,0,0,0,0,,,
11/13/19,1,0,0,0,0,,,
11/13/19,2,0,0,0,0,,,
11/13/19,3,0,0,0,0,,,
11/13/19,4,0,0,0,0,,,
11/13/19,5,0,0,0,0,,,
11/13/19,6,0,0,41,1,,41,
11/13/19,7,0.228068762,1,120,1,0.228068762,120,0.007658296
11/13/19,8,1.37181048,1,323,1,1.37181048,323,0.017113514
11/13/19,9,1.5707459,1,405,1,1.5707459,405,0.015627824
11/13/19,10,3.04149808,1,396,1,3.04149808,396,0.030948525
11/13/19,11,3.327696022,1,340,1,3.327696022,340,0.039437768
11/13/19,12,3.276152232,1,259,1,3.276152232,259,0.05096968
11/13/19,13,2.216510527,1,224,1,2.216510527,224,0.039872125
11/13/19,14,0.892122963,1,103,1,0.892122963,103,0.034900777
11/13/19,15,0.416747934,1,13,1,0.416747934,13,0.129174771
11/13/19,16,10.82858284,1,0,0,10.82858284,,
11/13/19,17,0,0,0,0,,,
11/13/19,18,0,0,0,0,,,
11/13/19,19,0,0,0,0,,,
11/13/19,20,0,0,0,0,,,
11/13/19,21,0,0,0,0,,,
11/13/19,22,0,0,0,0,,,
11/13/19,23,0,0,0,0,,,
11/14/19,0,0,0,0,0,,,
11/14/19,1,0,0,0,0,,,
11/14/19,2,0,0,0,0,,,
11/14/19,3,0,0,0,0,,,
11/14/19,4,0,0,0,0,,,
11/14/19,5,0,0,0,0,,,
11/14/19,6,0,0,53,1,,53,
11/14/19,7,1.676373003,1,213,1,1.676373003,213,0.031713097
11/14/19,8,2.159858442,1,231,1,2.159858442,231,0.037675663
11/14/19,9,2.402273035,1,182,1,2.402273035,182,0.053186153
11/14/19,10,3.663208501,1,417,1,3.663208501,417,0.035397548
11/14/19,11,4.755706486,1,479,1,4.755706486,479,0.040006184
11/14/19,12,6.279573167,1,428,1,6.279573167,428,0.059119936
11/14/19,13,6.393539943,1,354,1,6.393539943,354,0.072775587
11/14/19,14,6.113466967,1,191,1,6.113466967,191,0.12897389
11/14/19,15,2.58258554,1,29,1,2.58258554,29,0.358842864
11/14/19,16,0.208372926,1,0,0,0.208372926,,
11/14/19,17,12.5516065,1,0,0,12.5516065,,
11/14/19,18,0,0,0,0,,,
11/14/19,19,0,0,0,0,,,
11/14/19,20,0,0,0,0,,,
11/14/19,21,0,0,0,0,,,
11/14/19,22,0,0,0,0,,,
11/14/19,23,0,0,0,0,,,
11/15/19,0,0,0,0,0,,,
11/15/19,1,0,0,0,0,,,
11/15/19,2,0,0,0,0,,,
11/15/19,3,0,0,0,0,,,
11/15/19,4,0,0,0,0,,,
11/15/19,5,0,0,0,0,,,
11/15/19,6,0,0,67,1,,67,
11/15/19,7,0.460325019,1,219,1,0.460325019,219,0.008469701
11/15/19,8,3.669579338,1,362,1,3.669579338,362,0.040846543
11/15/19,9,7.57547116,1,445,1,7.57547116,445,0.068595754
11/15/19,10,10.66647753,1,432,1,10.66647753,432,0.099491247
11/15/19,11,12.72176517,1,405,1,12.72176517,405,0.126572672
11/15/19,12,10.86125471,1,397,1,10.86125471,397,0.110239463
11/15/19,13,12.30435675,1,293,1,12.30435675,293,0.169215013
11/15/19,14,9.281583788,1,166,1,9.281583788,166,0.225300211
11/15/19,15,4.047177277,1,25,1,4.047177277,25,0.652318682
11/15/19,16,0.359495851,1,0,0,0.359495851,,
11/15/19,17,0,0,0,0,,,
11/15/19,18,0,0,0,0,,,
11/15/19,19,0,0,0,0,,,
11/15/19,20,0,0,0,0,,,
11/15/19,21,0,0,0,0,,,
11/15/19,22,0,0,0,0,,,
11/15/19,23,0,0,0,0,,,
11/16/19,0,0,0,0,0,,,
11/16/19,1,0,0,0,0,,,
11/16/19,2,0,0,0,0,,,
11/16/19,3,0,0,0,0,,,
11/16/19,4,0,0,0,0,,,
11/16/19,5,0,0,0,0,,,
11/16/19,6,0,0,33,1,,33,
11/16/19,7,0.66601878,1,104,1,0.66601878,104,0.025804814
11/16/19,8,4.458846052,1,184,1,4.458846052,184,0.097645504
11/16/19,9,8.281102483,1,260,1,8.281102483,260,0.12834011
11/16/19,10,10.80249427,1,252,1,10.80249427,252,0.172731324
11/16/19,11,8.465300425,1,306,1,8.465300425,306,0.111472707
11/16/19,12,11.61470055,1,398,1,11.61470055,398,0.117590583
11/16/19,13,14.62512354,1,309,1,14.62512354,309,0.190716673
11/16/19,14,9.613019173,1,132,1,9.613019173,132,0.293449568
11/16/19,15,4.435443968,1,23,1,4.435443968,23,0.777064124
11/16/19,16,0.249170842,1,0,0,0.249170842,,
11/16/19,17,0,0,0,0,,,
11/16/19,18,0,0,0,0,,,
11/16/19,19,0,0,0,0,,,
11/16/19,20,0,0,0,0,,,
11/16/19,21,0,0,0,0,,,
11/16/19,22,0,0,0,0,,,
11/16/19,23,0,0,0,0,,,
11/17/19,0,0,0,0,0,,,
11/17/19,1,0,0,0,0,,,
11/17/19,2,0,0,0,0,,,
11/17/19,3,0,0,0,0,,,
11/17/19,4,0,0,0,0,,,
11/17/19,5,0,0,0,0,,,
11/17/19,6,0,0,23,1,,23,
11/17/19,7,0.104179172,1,77,1,0.104179172,77,0.005451773
11/17/19,8,1.066406297,1,56,1,1.066406297,56,0.076733017
11/17/19,9,1.677620915,1,108,1,1.677620915,108,0.062591834
11/17/19,10,1.326095907,1,65,1,1.326095907,65,0.082207071
11/17/19,11,1.60280516,1,132,1,1.60280516,132,0.048927655
11/17/19,12,3.444375175,1,144,1,3.444375175,144,0.096381916
11/17/19,13,3.443577249,1,29,1,3.443577249,29,0.478475197
11/17/19,14,1.886300095,1,13,1,1.886300095,13,0.584675683
11/17/19,15,1.000535461,1,3,1,1.000535461,3,1.343874856
11/17/19,16,3.622904224,1,0,0,3.622904224,,
11/17/19,17,3.613235474,1,0,0,3.613235474,,
11/17/19,18,0,0,0,0,,,
11/17/19,19,0,0,0,0,,,
11/17/19,20,0,0,0,0,,,
11/17/19,21,0,0,0,0,,,
11/17/19,22,0,0,0,0,,,
11/17/19,23,0,0,0,0,,,
11/18/19,0,0,0,0,0,,,
11/18/19,1,0,0,0,0,,,
11/18/19,2,0,0,0,0,,,
11/18/19,3,0,0,0,0,,,
11/18/19,4,0,0,0,0,,,
11/18/19,5,0,0,0,0,,,
11/18/19,6,0,0,18,1,,18,
11/18/19,7,0.302254181,1,75,1,0.302254181,75,0.016238976
11/18/19,8,1.295704226,1,122,1,1.295704226,122,0.04279506
11/18/19,9,3.246637653,1,149,1,3.246637653,149,0.087800128
11/18/19,10,3.590414749,1,225,1,3.590414749,225,0.064299811
11/18/19,11,6.486171183,1,240,1,6.486171183,240,0.108899218
11/18/19,12,6.402348253,1,208,1,6.402348253,208,0.12402909
11/18/19,13,9.634879629,1,298,1,9.634879629,298,0.130279963
11/18/19,14,8.170135794,1,93,1,8.170135794,93,0.353992388
11/18/19,15,2.711004293,1,10,1,2.711004293,10,1.092390219
11/18/19,16,0.204935425,1,0,0,0.204935425,,
11/18/19,17,0,0,0,0,,,
11/18/19,18,0,0,0,0,,,
11/18/19,19,0,0,0,0,,,
11/18/19,20,0,0,0,0,,,
11/18/19,21,0,0,0,0,,,
11/18/19,22,0,0,0,0,,,
11/18/19,23,0,0,0,0,,,
11/19/19,0,0,0,0,0,,,
11/19/19,1,0,0,0,0,,,
11/19/19,2,0,0,0,0,,,
11/19/19,3,0,0,0,0,,,
11/19/19,4,0,0,0,0,,,
11/19/19,5,0,0,0,0,,,
11/19/19,6,0,0,19,1,,19,
11/19/19,7,0.148029175,1,39,1,0.148029175,39,0.015294325
11/19/19,8,1.308193814,1,64,1,1.308193814,64,0.082364433
11/19/19,9,2.525912621,1,95,1,2.525912621,95,0.107137699
11/19/19,10,2.743656371,1,86,1,2.743656371,86,0.128552008
11/19/19,11,2.186854262,1,123,1,2.186854262,123,0.071641114
11/19/19,12,2.704241794,1,297,1,2.704241794,297,0.036689067
11/19/19,13,7.914177493,1,102,1,7.914177493,102,0.312646241
11/19/19,14,4.840629366,1,150,1,4.840629366,150,0.130034374
11/19/19,15,2.729189725,1,16,1,2.729189725,16,0.687323737
11/19/19,16,0.243266679,1,0,0,0.243266679,,
11/19/19,17,0,0,0,0,,,
11/19/19,18,0,0,0,0,,,
11/19/19,19,0,0,0,0,,,
11/19/19,20,0,0,0,0,,,
11/19/19,21,0,0,0,0,,,
11/19/19,22,0,0,0,0,,,
11/19/19,23,0,0,0,0,,,
11/20/19,0,0,0,0,0,,,
11/20/19,1,0,0,0,0,,,
11/20/19,2,0,0,0,0,,,
11/20/19,3,0,0,0,0,,,
11/20/19,4,0,0,0,0,,,
11/20/19,5,0,0,0,0,,,
11/20/19,6,0,0,16,1,,16,
11/20/19,7,0.081237504,1,73,1,0.081237504,73,0.004484162
11/20/19,8,1.760241752,1,137,1,1.760241752,137,0.051772525
11/20/19,9,4.46341271,1,292,1,4.46341271,292,0.061593062
11/20/19,10,14.06999026,1,354,1,14.06999026,354,0.160154126
11/20/19,11,15.7056633,1,322,1,15.7056633,322,0.196538668
11/20/19,12,10.96102763,1,248,1,10.96102763,248,0.178093139
11/20/19,13,7.595606631,1,150,1,7.595606631,150,0.204041639
11/20/19,14,5.105704422,1,86,1,5.105704422,86,0.239224037
11/20/19,15,2.111341777,1,10,1,2.111341777,10,0.85075819
11/20/19,16,0.1105514,1,0,0,0.1105514,,
11/20/19,17,0.125684289,1,0,0,0.125684289,,
11/20/19,18,0.134661765,1,0,0,0.134661765,,
11/20/19,19,0.134661799,1,0,0,0.134661799,,
11/20/19,20,0.13466183,1,0,0,0.13466183,,
11/20/19,21,0.134661864,1,0,0,0.134661864,,
11/20/19,22,0.134661896,1,0,0,0.134661896,,
11/20/19,23,0.134661933,1,0,0,0.134661933,,
11/21/19,0,0.134661969,1,0,0,0.134661969,,
11/21/19,1,0.134662005,1,0,0,0.134662005,,
11/21/19,2,0.134662035,1,0,0,0.134662035,,
11/21/19,3,0.134662069,1,0,0,0.134662069,,
11/21/19,4,0.134662099,1,0,0,0.134662099,,
11/21/19,5,0.134662133,1,0,0,0.134662133,,
11/21/19,6,0.134662164,1,5,1,0.134662164,5,0.108523348
11/21/19,7,0.075648835,1,26,1,0.075648835,26,0.011724018
11/21/19,8,0.10496042,1,34,1,0.10496042,34,0.012439251
11/21/19,9,0.385233351,1,71,1,0.385233351,71,0.02186317
11/21/19,10,1.686672996,1,77,1,1.686672996,77,0.088264845
11/21/19,11,1.64828341,1,98,1,1.64828341,98,0.067772485
11/21/19,12,2.208645951,1,52,1,2.208645951,52,0.17114742
11/21/19,13,2.046223011,1,46,1,2.046223011,46,0.179243217
11/21/19,14,1.211320891,1,22,1,1.211320891,22,0.221862613
11/21/19,15,0.480329188,1,2,1,0.480329188,2,0.967735293
11/21/19,16,12.60144649,1,0,0,12.60144649,,
11/21/19,17,0.158901788,1,0,0,0.158901788,,
11/21/19,18,0.161595073,1,0,0,0.161595073,,
11/21/19,19,0.161595103,1,0,0,0.161595103,,
11/21/19,20,0.161595138,1,0,0,0.161595138,,
11/21/19,21,0.161595169,1,0,0,0.161595169,,
11/21/19,22,0.161595203,1,0,0,0.161595203,,
11/21/19,23,0.161595242,1,0,0,0.161595242,,
11/22/19,0,0.161595276,1,0,0,0.161595276,,
11/22/19,1,0.161595308,1,0,0,0.161595308,,
11/22/19,2,0.161595341,1,0,0,0.161595341,,
11/22/19,3,0.161595375,1,0,0,0.161595375,,
11/22/19,4,0.161595408,1,0,0,0.161595408,,
11/22/19,5,0.16159544,1,0,0,0.16159544,,
11/22/19,6,0.161595474,1,22,1,0.161595474,22,0.029597437
11/22/19,7,0.211558598,1,110,1,0.211558598,110,0.007749713
11/22/19,8,2.44632096,1,246,1,2.44632096,246,0.040070608
11/22/19,9,11.10831721,1,458,1,11.10831721,458,0.097730561
11/22/19,10,15.32283819,1,509,1,15.32283819,509,0.121302299
11/22/19,11,16.98096113,1,502,1,16.98096113,502,0.13630323
11/22/19,12,16.62692367,1,436,1,16.62692367,436,0.15366431
11/22/19,13,14.31646114,1,318,1,14.31646114,318,0.181407883
11/22/19,14,9.753733834,1,165,1,9.753733834,165,0.238196049
11/22/19,15,3.960350205,1,19,1,3.960350205,19,0.839900013
11/22/19,16,0.280805458,1,0,0,0.280805458,,
11/22/19,17,0.15845386,1,0,0,0.15845386,,
11/22/19,18,0.161596034,1,0,0,0.161596034,,
11/22/19,19,0.161596067,1,0,0,0.161596067,,
